"id","profileName","text","date","title","rating","images","helpful","Stil"
"R12NMWXJDQ3X58","MK","I'm a new mom and this product has bewn super helpful. I have long, fine, medium thick hair and it normally takes me around 35 -45mins to get a nice smooth ""as professional as I can get at home"" blow-dry but since the baby it has been really difficult to find that time. so I've had no choice but to air dry my hair or just blow-dry it upside down which leavesy hair messy and not so nice. This product has saved me literally because I can get a beautiful blow-dry in around 10 minutes which is perfect. I feel great and look great . Awesome product and really easy to use. Only complaint is that it's a bit loud.","Kundenrezension aus Kanada 🇨🇦 am 13. Januar 2020","Super fast blow-dry and it looks really nice",5,"",0,"Schwarz"
"R1ASDL3G8SFN8S","Nicole Frappier","Sèche les cheveux rapidement et les laisse très lisses","Kundenrezension aus Kanada 🇨🇦 am 28. Oktober 2022","Facile à utiliser",5,"",0,"Schwarz"
"R1CVV1IREASPU9","Julio Pena","I loved it, I just received it and it arrived super fast, the box was not beaten and it was completely sealed, it does not weigh anything, super light, it heats up very quickly, I will continue using it, to see how it goes, I am delighted with the results  !!!me ha encantado, acabo de recibirla y llego súper rápido, la caja no venia golpeada y estaba completamente sellada, no pesa nada, súper ligera, calienta muy rapido, voy a seguir usandola, para ver qué tal me va, estoy encantada de los resultados!!!","Kundenrezension aus den USA 🇺🇸 am 24. Mai 2021","Amazing!!!! Increíble!!!!!",5,"https://m.media-amazon.com/images/I/C130O1FRtHS.jpg
https://m.media-amazon.com/images/I/C1F1I5785WS.jpg
https://m.media-amazon.com/images/I/C1M1FVlsJxS.jpg
https://m.media-amazon.com/images/I/C1iAjPdsKlS.jpg","5","Schwarz"
"R3MVH2BHTXX9IE","Mylanissa","Sèche super bien rapidement 20min max sur cheveux longs et bouclés j'étais ou depuis ttes ses Annees alors que ce truc existait","Kundenrezension aus Frankreich 🇫🇷 am 2. Oktober 2022","A acheter impérativement",5,"",0,"Kurze Haare"
"R1TT6SKIZ84LPA","Jacinthe","Je l'ai retourné je la trouvais pas assez puissante car j'ai une cheveux long et très épais mais pourrait faire la job sur une cheveux plus fin","Kundenrezension aus Kanada 🇨🇦 am 8. August 2022","Peut faire...",5,"",0,"Schwarz"
"R1FBLZ6PND70QT","MommaOfTwo","I have really thick, forever to dry hair. This device really cuts down on drying time AND provides a full blowout, that I can do from home! I can not achieve the same results with a regular blow dryer and round brush as I do not have the arm strength or coordination. It is loud and it gets quite hot, but you can easily avoid burning yourself. Use a good heat protector and your hair should be easily styled with minimum frizz. I don’t feel like my hair gets dried out by using this, and my hair is course, tough, and has years of chemical abuse.","Kundenrezension aus Kanada 🇨🇦 am 25. September 2020","Great product!",5,"",0,"Schwarz"
"R68UG93VZX3FC","Mara ","Fait le job comme décrit. Très bon produit.","Kundenrezension aus Frankreich 🇫🇷 am 26. November 2022","Géniale",5,"",0,"Schwarz"
"R1BT8LXWIL00I1","Holly R","Have been using this hair appliance for several weeks now and can say it is one of my most favourite purchases. I have been blow drying and then straightening my hair as I couldn't manage a blow dryer and a round brush at the same time the way my hair stylist would at my hair appts. I like the softer ends this creates instead of the straightener. I still section my hair as I do with the straightener. I have a lot of hair, thick and soft curls. I would definitely recommend this product. Wish it wasn't as cheap feeling as it is but the price reflects the quality of it. So far so GREAT!","Kundenrezension aus Kanada 🇨🇦 am 20. März 2020","Great Hair Appliance",5,"",0,"Schwarz"
"R13Z0WP9T5N9RG","karanveer s.","Just got this yesterday and used on same day and it’s very handy and easy to use.I would highly recommend this.","Kundenrezension aus Kanada 🇨🇦 am 26. August 2022","highly recommend.",5,"",0,"Schwarz"
"R2SSF4QWO72DZ8","Loyal Customer","My husband purchased this hairdryer for me for Christmas and I absolutely love it. I have medium to long fine hair and this hairdryer give my hair a lovely smooth finish.  It is so easy to use although I must admit I did when researching this hairdryer before asking for it for Christmas look at a few youtube videos on the best way to use it. They were great and as soon as I got it I was ready to use it the proper way straightaway.  There is a bit of a technique which is really quite simple, but once you have it you will love it like I do I am sure.","Kundenrezension aus Großbritannien 🇬🇧 am 29. Januar 2021","Fantastic. I love it.",5,"","16","Titan"
"R3A9TELPQK7IN0","Anne Nakasuji","I bought this product on the advice of my hair stylist, and it has been brilliant!!! It takes 5-7 minutes to style my long hair, and my shoulders don’t ache afterwards. I can use it to turn my hair up or under and even straighten it. It sure beats a blow dryer and a round brush!!! I just turn it off for a few seconds between sections as it does get quite hot on high.","Kundenrezension aus Kanada 🇨🇦 am 28. September 2021","Absolutely brilliant!",5,"",0,"Schwarz"
"R3N5F2XUHZNW82","Maria R","Me habían recomendado mucho el cepillo de esta marca así que opte por comprarlo. Mi pelo es finito, por lo que lo puedo secar en minutos con el cepillo. Me encanta!","Kundenrezension aus Spanien 🇪🇸 am 20. September 2022","Facil de usar y muy bueno!",5,"",0,"Schwarz"
"R3TPLXAOZRFMCL","Miss Jacqueline M Taylor","Bought as a replacement for a hairdryer as I have broken my wrist, Read through nearly every on air brushes and decided on this one as it was advertised as small brush suitable for shorter hair. Unfortunately I don't agree. Large brush much too big for chin length hair, quite heavy for use with one hand. Ended up looking like Worzel Gummidge !","Kundenrezension aus Großbritannien 🇬🇧 am 19. Dezember 2021","LARGE BRUSH despite being advertised as smaller brush",3,"",0,"Kurze Haare"
"R1Q7O59LM17WR","BW","I usually just let my hair dry on it’s own, but as I’m getting older my hair is getting more curly/unruly and would get ‘bigger’ as the day went on.  I bought this because it said it reduces frizz, and it does and it literally takes me under 5 minutes and can last two days.  Hugely impressed.","Kundenrezension aus Kanada 🇨🇦 am 8. Januar 2022","Unexpectedly it works great!",5,"",0,"Schwarz"
"R3KAQOAKRIQ2HM","Carlota","First let me start by saying I have curly and frizzy hair and use salon products to tame my curls to look nice or put my hair in a ponytail. If I want to have my hair look nice I usually use a straightening iron. I been looking to get the salon blow out look but so far I hadn’t been able to achieve it with a conventional round brush and hair dryer. I am not very coordinated I guess. With this one step hair dryer and volumizer I was able to do it myself it took me 20 minutes from out of the shower to looking about 90% of the way it looks when I get it done at the salon. I would totally recommend this product. I am very impressed.","Kundenrezension aus Kanada 🇨🇦 am 14. August 2019","Very impressed. My hair looks almost as good as when I get a salon blow out",5,"",0,"Schwarz"
"R129A4O1KZW9N","Marika","Premessa: ho capelli lunghi, molto folti e spessi nella parte bassa della testa, più sottili e diradati sopra. Questa spazzola non mi aiuta nella asciugatura, se dovessi usarla da sola impiegherei almeno un'ora ad avere la testa asciutta. Tolgo l'acqua in eccesso con un normale phon e quando i capelli sono umidi, li lavoro con questa spazzola. È facilissima da usare, quasi ergonomica direi con un filo lunghissimo che vi consente ogni movimento. L'effetto finale è un liscio morbido molto voluminoso e i capelli sono lucidissimi. Mi piace molto, trovata super scontata, la riprenderei senza pensarci 2 volte.","Kundenrezension aus Italien 🇮🇹 am 14. März 2022","Adoro",5,"",1,"Schwarz"
"R1Y7OVIP2TWUH0","Pawandeep Kaur","I bought this item and in my first use, the smell was like burning. Then it started sparkling and then electricity went off too. I was scared. Now it doesn’t work after my first use. So this is not safe","Kundenrezension aus Kanada 🇨🇦 am 28. Mai 2023","Wastage of Money",1,"",1,"Schwarz"
"R38DGDL54NBRQO","Priyanka","I love this product, this doesn’t make my hair fall flat like the the flat iron does, it is less damaging than the flat iron if the temperature is low. Takes a while to make the hair look good, but it’s worth it as it’ll not do a lot of damage. You can actually curl your hair near the ends, which is amazing. Overall a great buy.","Kundenrezension aus Kanada 🇨🇦 am 15. November 2021","Excellent product",5,"",1,"Schwarz"
"R2J2A1DLP7L4PX","Lauren","Love this, would recommend. Takes time to get used to","Kundenrezension aus Großbritannien 🇬🇧 am 28. September 2022","Reckon brush",5,"",0,"Kurze Haare"
"R3L0AYHL1ZV73S","Karine Lucas","Super pratique facile a utiliser j'adore!","Kundenrezension aus Kanada 🇨🇦 am 4. November 2022","J'adore!",5,"",0,"Schwarz"
"R12D00O9JBUKV2","Rox","Non lascio recensioni molto spesso ma sono proprio contenta di questa spazzola, mi ha risolto un problema nel senso che ho i capelli biondi e quindi sembrano spesso crespi. Grazie a lei riesco a dargli una forma migliore senza perdere il volume, anzi. Riesco a sistemarli bene dietro senza impiegarci millenni e senza metterci chissà quale impegno.Non ho riscontrato la “secchezza” che hanno detto altre ragazze, ma uso la temperatura più bassa.L’unico consiglio è di asciugarli per la maggior parte con il phon tradizionale e poi usare la questa spazzola per metterli in piega, da umidi. Ho speso 39.90 e credo ne valga la pena!","Kundenrezension aus Italien 🇮🇹 am 27. Januar 2022","Mi piace molto",5,"","3","Kurze Haare"
"R1LU4MN843MYRP","André","Je n'utilise plus mon sèche cheveux classique, j'ai définitivement adopté cette brosse coiffante, acheté il y a plus d'un an, je m'en sers plusieurs fois par semaine. Elle est légère, bonne prise en main, facile à utiliser, le top pour moi. Que ça soit pour sécher mes cheveux après un shampooing ou me recoiffer correctement le matin sur cheveux secs.","Kundenrezension aus Frankreich 🇫🇷 am 15. April 2022","Je ne m'en passe plus",5,"",0,"Schwarz"
"RNZSDHGTG8HIN","galaxy10","""I love this brush!It's easier on my hands and it gives me more control, which results in a better blowout. I wish I would've gotten this brush sooner.","Kundenrezension aus Kanada 🇨🇦 am 25. Juli 2022","absolutely love it!",5,"",0,"Schwarz"
"R38U8U0Y1Z7LI4","Katelyn Fairfield","I was going to buy the CHI and then saw a ton of comparison reviews on YouTube with this product. I am so happy I went with this one. So easy to use, so fast and gives you the volume you would get from a professional blow out. And the blow out lasts days! So happy I went with this one and didn’t waste my money on the CHI. On top of all of that you cannot beat that price!","Kundenrezension aus Kanada 🇨🇦 am 24. August 2021","Best hair tool I’ve ever purchased.",5,"",0,"Schwarz"
"R20S1A908Y22CM","zaher","Not powerful enough . Also the bristle of the brush keep on breaking. The brush is very low quality and very flimsy","Kundenrezension aus Großbritannien 🇬🇧 am 13. Mai 2023","Not powerful enough",1,"",1,"Titan"
"RHHBAMRBBM1PW","de saint lager","très utile, et indispensable avec une prise 120 v locale","Kundenrezension aus Kanada 🇨🇦 am 19. Oktober 2022","coiffage cheveux",5,"",0,"Schwarz"
"RQ2WGP60X634I","Lindsay6","I did not expect to like this product but because of the reviews I decided to buy it knowing it would be easy to return.  I thought it would just be like a blow dryer except awkward.  Well, I love this thing.  I used to wash, dry and flat iron my hair and now I do both in one step.  My hair looks better as well.  My hair is kind of thin and slightly curly and frizzy.  When I use this it has more volume than when I use the flat iron and it is faster.  My hair is completely smooth and straight like it has been flat ironed.  Love love love this.","Kundenrezension aus Kanada 🇨🇦 am 7. Dezember 2019","Wow",5,"",0,"Schwarz"
"R1Q1WCW73O2JKO","Abela","Absolutely amazing product. It's so easy to use, I always use the low heat setting, with my curly 18"" hair, and still get an amazing blowout. For some of the reviews claiming to receive a cheap product, I would suggest making sure that the sender is Revlon. The official Revlon. Otherwise, the Revlon product that I got works wonders. It even cut my drying time in half. It would usually take me 2 hours to really dry and straighten my hair. Now it just takes 45mins-1hr. And because of how easy it is to use, I use it more and gladly would use it on my mother's hair. I would recommend cleaning the brush to make sure there aren't chunks of hair blocking airflow.","Kundenrezension aus Kanada 🇨🇦 am 5. November 2019","Amazing! So easy! And works wonders on CURLY HAIR",5,"",0,"Schwarz"
"R32TKWSWPEO2SD","Debo","Je l’adore, la puissance est parfait pour mes cheveux longs et épais.","Kundenrezension aus Frankreich 🇫🇷 am 10. November 2022","Excellent",5,"",0,"Titan"
